tmdb_id,title,release_date,release_year,release_month,genres,primary_genre,cast_names,cast_ids,budget,revenue,runtime,popularity,vote_average,vote_count,budget_log,revenue_log,budget_norm,revenue_norm
399402,Hunter Killer,2018-10-19,2018,10,Action|Adventure|Thriller,Action,Gerard Butler|Gary Oldman|Toby Stephens|Common|Linda Cardellini,17276|64|10881|4238|1817,40000000.0,31672678.0,121,4.9739,6.902,2370,7.7002424799601545,7.5988672727407,0.0625130235465722,0.01083136672265203
399404,Darkest Hour,2017-11-22,2017,11,Drama|History,Drama,Gary Oldman|Stephen Dillane|Lily James|Ronald Pickup|Ben Mendelsohn,64|8435|1016168|32556|77335,30000000.0,150847207.0,125,4.5506,7.356,5487,7.5858071470269675,8.28722316668824,0.04167534903104814,0.05159289737855706
366672,Paws of Fury: The Legend of Hank,2022-07-14,2022,7,Animation|Adventure|Comedy|Family,Animation,Michael Cera|Samuel L. Jackson|Ricky Gervais|Kylie Kuioka|Mel Brooks,39995|2231|17835|2897837|14639,45000000.0,42500000.0,94,2.8304,6.6,325,7.684818998092423,7.659995411200248,0.07293186080433424,0.014534659878728652
137321,Winter's Tale,2014-02-13,2014,2,Drama|Fantasy|Mystery|Romance,Drama,Colin Farrell|Jessica Brown Findlay|Russell Crowe|William Hurt|Jennifer Connelly,72466|567269|934|227|6161,60000000.0,30800231.0,118,3.0262,6.262,1404,7.90198219928361,7.612384917062112,0.10418837257762034,0.010532961724247109
6278,Reign of Fire,2002-07-09,2002,7,Adventure|Action|Fantasy,Adventure,Christian Bale|Matthew McConaughey|Izabella Scorupco|Gerard Butler|Alexander Siddig,3894|10297|10695|17276|2957,60000000.0,82150183.0,101,3.7514,6.197,2423,8.021149292501331,8.157606578422257,0.10418837257762034,0.028096300637273162
6282,Coyote Ugly,2000-07-30,2000,7,Comedy|Drama|Music|Romance,Comedy,Piper Perabo|Maria Bello|Bridget Moynahan|Tyra Banks|Izabella Miko,15555|49|18354|77897|59592,45000000.0,113900000.0,100,6.4017,6.263,2252,7.915208571605894,8.318519782804211,0.07293186080433424,0.03895576154577715
497828,Triangle of Sadness,2022-09-18,2022,9,Comedy|Drama,Comedy,Harris Dickinson|Charlbi Dean|Dolly de Leon|Woody Harrelson|Zlatko Burić,1716493|1187068|1513304|57755|31960,15600000.0,24733572.0,147,3.5457,7.015,2818,7.224731078529893,7.424893326505657,0.011669097728693477,0.008457968780013007
71864,The Odd Life of Timothy Green,2012-08-15,2012,8,Fantasy|Drama|Comedy|Family,Fantasy,Jennifer Garner|Joel Edgerton|CJ Adams|Odeya Rush|Shohreh Aghdashloo,9278|33192|1107800|1121786|21041,25000000.0,56012642.0,105,2.0845,7.004,1246,7.534997330950146,7.885343378531049,0.0312565117732861,0.01915641903940694
465086,The Grudge,2019-12-31,2019,12,Horror|Mystery,Horror,Andrea Riseborough|Demián Bichir|John Cho|Lin Shaye|Jacki Weaver,127558|76961|68842|7401|67837,10000000.0,49511319.0,94,2.3074,5.418,1303,7.090298481713683,7.785002973077387,0.0,0.016932756995242784
596161,Let Him Go,2020-11-05,2020,11,Thriller|Crime|Western,Thriller,Diane Lane|Kevin Costner|Kayli Carter|Lesley Manville|Will Brittain,2882|1269|1731341|72305|1140241,21000000.0,7997460.0,114,6.6802,6.834,781,7.407284230005809,6.988016999246588,0.022921441967076475,0.0027336789668041795
71880,Jack and Jill,2011-11-11,2011,11,Comedy|Family,Comedy,Adam Sandler|Al Pacino|Katie Holmes|Elodie Tougne|Rohan Chand,19292|1158|3897|935700|935701,79000000.0,149700000.0,91,3.2467,4.389,2208,8.043666841555899,8.321261550758054,0.14377995415711606,0.05120051560292471
399566,Godzilla vs. Kong,2021-03-24,2021,3,Action|Science Fiction|Adventure,Action,Alexander Skarsgård|Rebecca Hall|Kaylee Hottle|Brian Tyree Henry|Millie Bobby Brown,28846|15556|2948491|226366|1356210,200000000.0,470116094.0,114,7.5908,7.538,10553,8.366250195080042,8.737425319254594,0.39591581579495727,0.16079314875884304
399579,Alita: Battle Angel,2019-01-31,2019,1,Action|Science Fiction|Adventure,Action,Rosa Salazar|Christoph Waltz|Jennifer Connelly|Mahershala Ali|Ed Skrein,973667|27319|6161|932967|1047649,170000000.0,405000000.0,122,8.8936,7.244,9892,8.320747398941776,8.697753500573224,0.3334027922483851,0.13852134551325357
268531,Captain Underpants: The First Epic Movie,2017-06-01,2017,6,Family|Comedy|Animation|Science Fiction|Action,Family,Kevin Hart|Thomas Middleditch|Ed Helms|Nick Kroll|Jordan Peele,55638|111678|27105|208519|291263,38000000.0,125427681.0,89,3.9427,6.284,1342,7.688469487144423,8.207079287095647,0.05834548864346739,0.0428986000567898
301337,Downsizing,2017-12-22,2017,12,Drama|Science Fiction|Comedy,Drama,Matt Damon|Christoph Waltz|Hong Chau|Kristen Wiig|Rolf Lassgård,1892|27319|1360317|41091|32684,68000000.0,55003890.0,135,4.0579,5.399,4073,7.941194808991676,7.849079296255723,0.1208585121900396,0.018811393337042254
760099,Living,2022-11-04,2022,11,Drama,Drama,Bill Nighy|Aimee Lou Wood|Alex Sharp|Tom Burke|Adrian Rawlins,2440|2201317|136127|52891|1643,10000000.0,6999027.0,102,2.6477,6.964,509,7.031606497777436,6.876644129279858,0.0,0.002392182695085185
6439,Racing Stripes,2005-01-06,2005,1,Comedy|Family,Comedy,Frankie Muniz|Hayden Panettiere|Bruce Greenwood|Mandy Moore|Wendie Malick,51391|17265|21089|16855|61980,30000000.0,90754475.0,102,2.7238,5.9,652,7.68444821341844,8.165195010270502,0.04167534903104814,0.031039245871236357
6440,The Shipping News,2001-12-18,2001,12,Drama|Romance,Drama,Kevin Spacey|Julianne Moore|Cate Blanchett|Judi Dench|Pete Postlethwaite,1979|1231|112|5309|4935,38000000.0,24690441.0,111,1.4914,6.4,414,7.829594241200023,7.642339486769918,0.05834548864346739,0.008443216587632035
6466,Freddy vs. Jason,2003-08-15,2003,8,Horror,Horror,Jesse Hutch|Robert Englund|Ken Kirzinger|Monica Keena|Jason Ritter,169469|5139|50094|18315|50095,30000000.0,116643421.0,97,4.6284,6.083,2803,7.710332638847287,8.300071630208164,0.04167534903104814,0.039894099965336195
6477,Alvin and the Chipmunks,2007-12-13,2007,12,Comedy|Family|Fantasy|Animation,Comedy,Jason Lee|David Cross|Cameron Richardson|Jane Lynch|Justin Long,11662|212|49914|43775|15033,60000000.0,361366633.0,92,5.6602,5.8,4712,7.959581152063004,8.739377952192823,0.10418837257762034,0.12359732742386088
1087822,Hellboy: The Crooked Man,2024-08-29,2024,8,Fantasy|Horror|Action,Fantasy,Jack Kesy|Jefferson White|Adeline Rudolph|Leah McNamara|Hannah Margetson,1292258|1385813|2168270|1490856|4805436,20000000.0,2014050.0,100,3.8136,5.2,533,7.301024480089037,6.3040646414934,0.02083767451552407,0.0006871598642042546
6479,I Am Legend,2007-12-12,2007,12,Drama|Science Fiction|Thriller,Drama,Will Smith|Alice Braga|Charlie Tahan|Dash Mihok|Salli Richardson-Whitfield,2888|8602|49918|6066|53918,150000000.0,585410052.0,101,9.4737,7.21,16708,8.35752116168835,8.948890078340371,0.2917274432173369,0.20022739903775646
39254,Real Steel,2011-09-28,2011,9,Action|Science Fiction|Drama,Action,Hugh Jackman|Dakota Goyo|Evangeline Lilly|Kevin Durand|Anthony Mackie,6968|234479|19034|79072|53650,110000000.0,299300000.0,127,14.3571,7.069,9004,8.187432434459657,8.622146466781528,0.20837674515524068,0.10236853814340728
760161,Orphan: First Kill,2022-07-27,2022,7,Horror|Thriller,Horror,Isabelle Fuhrman|Matthew Finlan|Julia Stiles|Rossif Sutherland|Hiro Kanagawa,77517|2563029|12041|58014|60719,10000000.0,9572765.0,99,3.3075,6.601,2283,7.031606497777436,7.012643899555739,0.0,0.003272484058703477
6519,The Dukes of Hazzard,2005-08-05,2005,8,Comedy|Adventure|Action,Comedy,Johnny Knoxville|Seann William Scott|Jessica Simpson|Willie Nelson|Burt Reynolds,9656|57599|52052|8261|16475,50000000.0,110803676.0,104,4.1321,5.606,1289,7.90629696662729,8.251881131141623,0.08335069806209627,0.03789671892395471
6521,The Contender,2000-10-13,2000,10,Drama|Thriller,Drama,Joan Allen|Gary Oldman|Jeff Bridges|Christian Slater|Sam Elliott,11148|64|1229|2224|16431,20000000.0,22428990.0,126,1.3041,6.7,261,7.563026048215239,7.61280577214929,0.02083767451552407,0.007669727444970292
6538,Charlie Wilson's War,2007-12-19,2007,12,Comedy|Drama|History,Comedy,Tom Hanks|Julia Roberts|Philip Seymour Hoffman|Amy Adams|Emily Blunt,31|1204|1233|9273|5081,75000000.0,119483446.0,102,2.7877,6.538,1625,8.056491167930984,8.258737642471592,0.13544488435090643,0.04086548006704431
6557,27 Dresses,2008-01-10,2008,1,Comedy|Romance,Comedy,Katherine Heigl|James Marsden|Malin Åkerman|Judy Greer|Edward Burns,25541|11006|50463|20750|12833,30000000.0,160300000.0,111,6.9741,6.45,3378,7.642106430902059,8.369918696967703,0.04167534903104814,0.054826057306996336
72105,Ted,2012-06-29,2012,6,Comedy|Fantasy,Comedy,Mark Wahlberg|Mila Kunis|Seth MacFarlane|Joel McHale|Giovanni Ribisi,13240|18973|52139|74949|1771,50000000.0,549368315.0,107,11.5241,6.449,13072,7.836027326614127,8.876920929288227,0.08335069806209627,0.1878999631339186
956842,Fly Me to the Moon,2024-07-10,2024,7,Romance|Comedy,Romance,Scarlett Johansson|Channing Tatum|Woody Harrelson|Ray Romano|Jim Rash,1245|38673|57755|15757|161932,100000000.0,42260534.0,132,5.6606,6.803,1125,7.999994480082056,7.625929461886113,0.18753907063971662,0.01445275478724684
6575,Walk Hard: The Dewey Cox Story,2007-12-21,2007,12,Comedy|Music,Comedy,John C. Reilly|Jenna Fischer|Raymond J. Barry|Kristen Wiig|Tim Meadows,4764|51856|10361|41091|51857,35000000.0,18317151.0,96,1.7645,6.6,742,7.725497949434307,7.444287823462445,0.05209418628881017,0.00626334595676952
72113,Carnage,2011-09-16,2011,9,Comedy|Drama,Comedy,Jodie Foster|Kate Winslet|Christoph Waltz|John C. Reilly|Elvis Polanski,1038|204|27319|4764|1462149,25000000.0,30722632.0,80,2.2294,7.174,3119,7.5439797619224045,7.633498168385604,0.0312565117732861,0.01050642036474765
399796,Life of the Party,2018-05-10,2018,5,Comedy,Comedy,Melissa McCarthy|Matt Walsh|Molly Gordon|Gillian Jacobs|Luke Benward,55536|59841|1782117|94098|84482,30000000.0,61700416.0,105,4.5283,6.096,1048,7.575303749125506,7.88847058713967,0.04167534903104814,0.021101821099815836
629176,Samaritan,2022-08-25,2022,8,Science Fiction|Crime|Action,Science Fiction,Javon Walton|Sylvester Stallone|Dascha Polanco|Moisés Arias|Pilou Asbæk,2532098|16483|1026947|57412|90060,100000000.0,75000000.0,102,3.4536,6.658,2165,8.031606481625008,7.90666774770878,0.18753907063971662,0.025650707556306752
6589,Underdog,2007-08-03,2007,8,Family|Action|Adventure|Comedy|Fantasy|Science Fiction,Family,Jason Lee|Peter Dinklage|Jim Belushi|Patrick Warburton|Alex Neuberger,11662|22970|26485|9657|50586,25000000.0,65270477.0,82,2.909,5.545,751,7.579369917024553,7.996146689576183,0.0312565117732861,0.02232289704713467
6615,Lars and the Real Girl,2007-10-12,2007,10,Comedy|Drama|Romance,Comedy,Ryan Gosling|Emily Mortimer|Paul Schneider|R.D. Reid|Kelli Garner,30614|1246|15684|44183|17442,12000000.0,11293663.0,107,3.5212,7.199,2041,7.260611152493524,7.234264732137405,0.004167534903104814,0.0038610866499726704
301528,Toy Story 4,2019-06-19,2019,6,Family|Comedy|Animation|Adventure,Family,Tom Hanks|Tim Allen|Annie Potts|Tony Hale|Keegan-Michael Key,31|12898|8873|25147|298410,175000000.0,1073841394.0,100,11.373,7.466,10444,8.333336526368374,9.121238618321392,0.34382162950614714,0.3672866631883858
530915,1917,2019-12-25,2019,12,War|History|Drama,War,George MacKay|Dean-Charles Chapman|Mark Strong|Andrew Scott|Richard Madden,146750|1332971|2983|125660|512991,100000000.0,446064352.0,119,8.722,7.987,13430,8.09029847818603,8.739695994770528,0.18753907063971662,0.15256667765727971
6637,National Treasure: Book of Secrets,2007-12-19,2007,12,Action|Adventure|Mystery|Thriller,Action,Nicolas Cage|Diane Kruger|Justin Bartha|Ed Harris|Jon Voight,2963|9824|21180|228|10127,130000000.0,459200000.0,124,4.0484,6.372,5496,8.295373255819483,8.843431782680268,0.2500520941862888,0.15705949271709152
6639,Love in the Time of Cholera,2007-10-04,2007,10,Drama|Romance,Drama,Javier Bardem|Giovanna Mezzogiorno|Benjamin Bratt|John Leguizamo|Fernanda Montenegro,3810|105685|4589|5723|10055,45000000.0,4607608.0,139,2.0443,6.6,401,7.8346424170435505,6.844905418722518,0.07293186080433424,0.0015742403067446882
72190,World War Z,2013-06-19,2013,6,Action|Horror|Science Fiction|Thriller,Action,Brad Pitt|Mireille Enos|Daniella Kertesz|James Badge Dale|Ludi Boeken,287|175826|1180907|18473|119297,200000000.0,531865000.0,116,12.3976,6.825,16390,8.431703280259857,8.856474696352725,0.39591581579495727,0.18191326516297499
72197,The Pirates! In an Adventure with Scientists!,2012-03-12,2012,3,Animation|Adventure|Family|Comedy,Animation,Hugh Grant|Martin Freeman|Imelda Staunton|David Tennant|Jeremy Piven,3291|7060|11356|20049|12799,60000000.0,123054041.0,88,2.1811,6.5,1196,7.915208571605894,8.227153202034625,0.10418837257762034,0.042086738659577294
72207,The Five-Year Engagement,2012-04-27,2012,4,Comedy|Romance,Comedy,Jason Segel|Emily Blunt|Rhys Ifans|Chris Pratt|Alison Brie,41088|5081|7026|73457|88029,30000000.0,54169363.0,124,1.9378,5.856,1400,7.614178581221205,7.870811049820517,0.04167534903104814,0.018525958201035295
39451,Little Fockers,2010-12-21,2010,12,Comedy|Romance,Comedy,Robert De Niro|Ben Stiller|Owen Wilson|Dustin Hoffman|Barbra Streisand,380|7399|887|4483|10400,100000000.0,310650585.0,98,3.2449,5.654,3419,8.159373540141145,8.65164571541471,0.18753907063971662,0.10625080411351198
39486,Secretariat,2010-08-20,2010,8,Drama,Drama,Diane Lane|John Malkovich|Scott Glenn|Dylan Walsh|Fred Thompson,2882|6949|349|21043|17874,35000000.0,60300000.0,123,3.3213,7.408,630,7.703441583631729,7.939690849896116,0.05209418628881017,0.02062283368367912
39513,Paul,2011-02-14,2011,2,Adventure|Comedy|Science Fiction,Adventure,Simon Pegg|Nick Frost|Seth Rogen|Jason Bateman|Kristen Wiig,11108|11109|19274|23532|41091,40000000.0,98000000.0,104,6.3068,6.735,6206,7.748099739924228,8.137265825396879,0.0625130235465722,0.03351744898966971
39514,RED,2010-10-13,2010,10,Action|Adventure|Comedy|Crime|Thriller,Action,Bruce Willis|John Malkovich|Morgan Freeman|Helen Mirren|Mary-Louise Parker,62|6949|192|15735|18248,58000000.0,199006387.0,111,7.3853,6.706,7099,7.922801533289059,8.45824055452578,0.10002083767451553,0.06806488940911293
268896,Pacific Rim: Uprising,2018-03-21,2018,3,Action|Fantasy|Science Fiction|Adventure,Action,John Boyega|Scott Eastwood|Cailee Spaeny|Jing Tian|Rinko Kikuchi,236695|928572|1683343|1151657|18054,150000000.0,290061297.0,111,5.372,6.1,5286,8.274273751152064,8.560672277293074,0.2917274432173369,0.09920860389642316
39538,Contagion,2011-09-08,2011,9,Drama|Thriller|Science Fiction,Drama,Marion Cotillard|Matt Damon|Laurence Fishburne|Jude Law|Kate Winslet,8293|1892|2975|9642|204,60000000.0,137551594.0,106,5.87,6.646,6482,7.924191001565521,8.284505376446937,0.10418837257762034,0.04704536913207623
268920,Hot Pursuit,2015-05-08,2015,5,Action|Comedy,Action,Reese Witherspoon|Sofía Vergara|John Carroll Lynch|Robert Kazinsky|Richard T. Jones,368|63522|3911|1038379|55755,35000000.0,51680201.0,87,2.2985,5.7,1720,7.667348905884645,7.836605056397705,0.05209418628881017,0.017674584555828658
6795,Zathura: A Space Adventure,2005-11-06,2005,11,Science Fiction|Adventure|Family,Science Fiction,Josh Hutcherson|Jonah Bobo|Dax Shepard|Kristen Stewart|Tim Robbins,27972|51297|51298|37917|504,65000000.0,65079104.0,101,3.6808,6.431,3540,8.02024031810509,8.020768528661874,0.11460720983538236,0.02225744131199002
72331,Abraham Lincoln: Vampire Hunter,2012-06-20,2012,6,Action|Fantasy|Horror,Action,Benjamin Walker|Dominic Cooper|Anthony Mackie|Mary Elizabeth Winstead|Rufus Sewell,239996|55470|53650|17628|17328,69000000.0,116500000.0,105,3.9315,5.766,3527,7.975906414484385,8.203383247966421,0.12294227964159199,0.03984504535998339
1120911,Saturday Night,2024-09-27,2024,9,Comedy|Drama,Comedy,Gabriel LaBelle|Rachel Sennott|Cory Michael Smith|Ella Hunt|Dylan O'Brien,1476330|1976054|1367617|989411|527393,25000000.0,10055029.0,109,13.0638,6.673,344,7.397934484411094,7.002377798914325,0.0312565117732861,0.0034374338930782313
72358,A Thousand Words,2012-03-07,2012,3,Drama|Comedy|Fantasy,Drama,Eddie Murphy|Kerry Washington|Cliff Curtis|Clark Duke|Allison Janney,776|11703|7248|54729|19,40000000.0,22044277.0,91,1.8465,6.099,1389,7.739117315189859,7.480353176326577,0.0625130235465722,0.007538143197272319
334524,Gold,2016-02-03,2016,2,Adventure|Drama|Thriller,Adventure,Matthew McConaughey|Bryce Dallas Howard|Edgar Ramírez|Timothy Simons|Michael Landes,10297|18997|25616|1181329|57428,20000000.0,14880939.0,120,3.1874,6.625,1738,7.418847959250061,7.290448308039054,0.02083767451552407,0.00508805068223826
170687,The Boxtrolls,2014-09-10,2014,9,Animation|Comedy|Family|Fantasy,Animation,Ben Kingsley|Isaac Hempstead Wright|Elle Fanning|Dee Bradley Baker|Toni Collette,2282|239020|18050|23680|3051,60000000.0,108255770.0,97,3.2464,6.706,1782,7.90198219928361,8.158282001424665,0.10418837257762034,0.03702525293706279
72387,Safe,2012-04-16,2012,4,Action|Crime|Thriller,Action,Jason Statham|Chris Sarandon|James Hong|Catherine Chan|Robert John Burke,976|14541|20904|565675|31512,30000000.0,40300000.0,94,5.4961,6.499,2652,7.614178581221205,7.742362371437454,0.04167534903104814,0.013782188959015675
334543,Lion,2016-11-24,2016,11,Drama,Drama,Dev Patel|Rooney Mara|David Wenham|Nicole Kidman|Abhishek Bharate,76788|108916|1371|2227|1750435,12000000.0,140312928.0,118,5.2202,8.04,6920,7.196999209633705,8.264915650984305,0.004167534903104814,0.04798983437508292
6877,Failure to Launch,2006-03-10,2006,3,Romance|Comedy,Romance,Matthew McConaughey|Sarah Jessica Parker|Zooey Deschanel|Justin Bartha|Bradley Cooper,10297|520|11664|21180|51329,50000000.0,130224158.0,97,3.5929,5.834,1772,7.892508683184639,8.30823023467085,0.08335069806209627,0.04453914981114077
72431,Red Tails,2012-01-19,2012,1,Drama|History|War,Drama,Bryan Cranston|David Oyelowo|Cuba Gooding Jr.|Daniela Ruah|Terrence Howard,17419|35013|9777|221019|18288,58000000.0,50365377.0,125,2.2633,6.574,675,7.900485317151767,7.839189412763971,0.10002083767451553,0.017224872362855616
39691,Cats & Dogs: The Revenge of Kitty Galore,2010-07-29,2010,7,Family|Adventure|Comedy|Fantasy|Action,Family,James Marsden|Nick Nolte|Christina Applegate|Bette Midler|Pascale Hutton,11006|1733|18979|73931|64917,85000000.0,112483764.0,82,2.3544,5.2,679,8.088792465501447,8.210463380905647,0.1562825588664305,0.03847136317966322
6933,One Missed Call,2008-01-04,2008,1,Horror|Mystery|Thriller,Horror,Shannyn Sossamon|Edward Burns|Ana Claudia Talancón|Ray Wise|Azura Skye,27855|12833|7351|6719|31715,20000000.0,45847751.0,87,2.7236,5.381,800,7.466015166895891,7.826303213932933,0.02083767451552407,0.015679698639610492
400155,Hotel Transylvania 3: Summer Vacation,2018-06-28,2018,6,Animation|Comedy|Family|Fantasy,Animation,Adam Sandler|Andy Samberg|Selena Gomez|Kathryn Hahn|Jim Gaffigan,19292|62861|77948|17696|84407,80000000.0,528600000.0,97,7.1385,6.85,4673,8.001272479954375,8.82130965168112,0.14586372160866848,0.18079652991167366
400157,Wonder Park,2019-03-13,2019,3,Comedy|Animation|Adventure|Family|Fantasy,Comedy,Brianna Denski|Norbert Leo Butz|Ken Hudson Campbell|Mila Kunis|John Oliver,1726873|52020|236327|18973|84292,100000000.0,119559110.0,86,3.525,6.546,747,8.09029847818603,8.167881149638768,0.18753907063971662,0.040891359594166656
400160,The SpongeBob Movie: Sponge on the Run,2020-08-14,2020,8,Family|Comedy|Adventure|Animation,Family,Tom Kenny|Bill Fagerbakke|Rodger Bumpass|Mr. Lawrence|Keanu Reeves,78798|34398|70615|188229|6384,60000000.0,4810790.0,95,4.0637,7.4,2965,7.863216183105233,6.767281310813586,0.10418837257762034,0.0016437351005670166
6947,The Village,2004-07-30,2004,7,Drama|Mystery|Thriller,Drama,Bryce Dallas Howard|Joaquin Phoenix|Adrien Brody|William Hurt|Sigourney Weaver,18997|73421|3490|227|10205,60000000.0,256700000.0,108,5.3968,6.48,4538,7.999948498306741,8.631223115724833,0.10418837257762034,0.08779796487987414
629542,The Bad Guys,2022-03-17,2022,3,Family|Comedy|Crime|Animation|Action,Family,Sam Rockwell|Marc Maron|Awkwafina|Craig Robinson|Anthony Ramos,6807|1231717|1625558|64342|1560244,80000000.0,250162278.0,100,7.8247,7.527,2514,7.934696469626479,8.42982830555709,0.14586372160866848,0.08556185320434333
